x,y,velocity
1935391.694283591,967002.1727856132,3
1935391.6154139596,967002.3086902852,3
1935391.546753297,967002.4174141824,3
1935391.4843960695,967002.5090121124,3
1935391.384477856,967002.6425670312,3
1935391.3112672628,967002.7315460216,3
1935391.1985689376,967002.8554949852,3
1935391.109534216,967002.944954876,3
1935390.9838551024,967003.0631608166,3
1935390.892144161,967003.1441353034,3
1935390.7781118948,967003.2387532104,3
1935390.6546890675,967003.3339936294,3
1935390.5418846756,967003.414770156,3
1935390.4170200585,967003.497493212,3
1935390.3290835165,967003.5517403028,3
1935390.2360908529,967003.6058238394,3
1935390.1329050444,967003.662281843,3
1935390.008288411,967003.7258548252,3
1935389.9151556657,967003.769886972,3
1935389.8172361648,967003.8139648532,3
1935389.7173732135,967003.8564718215,3
1935389.5659090036,967003.915788905,3
1935389.4146241515,967003.968527848,3
1935389.3056376807,967004.0026826244,3
1935389.151200896,967004.046043642,3
1935389.0335171288,967004.0753787968,3
1935388.9228739145,967004.1001623436,3
1935388.8137766304,967004.12179381,3
1935388.6910001915,967004.1428040988,3
1935388.56817332,967004.1593909872,3
1935388.4336717832,967004.1731584312,3
1935388.2965894544,967004.1826953406,3
1935388.160369512,967004.1880689138,3
1935388.0437102928,967004.1900797284,3
1935387.916715994,967004.190104094,3
1935387.6980143287,967004.1856089554,3
1935387.508866031,967004.178232639,3
1935387.34470652,967004.1698175248,3
1935387.1483529697,967004.157491028,3
1935387.042942858,967004.150031828,3
1935386.906838444,967004.1395527078,3
1935386.7900387133,967004.1301085986,3
1935386.5673327928,967004.1134877984,3
1935386.460351962,967004.1068469269,3
1935386.316085256,967004.0985573636,3
1935386.190435955,967004.0913747848,3
1935385.9683112605,967004.0786197208,3
1935385.81617538,967004.0701503884,3
1935385.6809073128,967004.0631515388,3
1935385.580123676,967004.0583341907,3
1935385.423539064,967004.0517969384,3
1935385.2906272595,967004.0473235436,3
1935385.054719448,967004.0447501142,3
1935384.8739564104,967004.0458597956,3
1935384.6508487065,967004.0512443656,3
1935384.4489424247,967004.0576795086,3
1935384.3152873856,967004.059701699,3
1935384.1529019785,967004.0594354756,3
1935384.043826237,967004.0586252054,10
1935383.9352404792,967004.057837639,10
1935383.797077377,967004.0571092996,10
1935383.667007248,967004.056633446,10
1935383.529002266,967004.0562839892,10
1935383.399678356,967004.0559945728,10
1935383.1902740751,967004.05559247,10
1935383.0562739864,967004.055347031,10
1935382.906928024,967004.0546595186,10
1935382.794798574,967004.054767475,10
1935382.684215592,967004.0558271736,10
1935382.5519913144,967004.0583910408,10
1935382.3955804456,967004.0636590671,10
1935382.28057744,967004.0677945758,10
1935382.1441014556,967004.0720890604,10
1935381.95473474,967004.0760818432,10
1935381.677733908,967004.0794415112,10
1935381.4225399848,967004.082057168,10
1935381.2362821836,967004.084062932,10
1935381.077780244,967004.08584016,10
1935380.9736803889,967004.0870406833,10
1935380.827677032,967004.0887561232,10
1935380.659291325,967004.0907365544,10
1935380.44230862,967004.093308013,10
1935380.3286533891,967004.0946759974,10
1935380.1342289115,967004.0969949196,10
1935379.8932716963,967004.0998872428,10
1935379.7707576656,967004.1013658262,10
1935379.5643705912,967004.1038295306,10
1935379.3094094004,967004.1068991536,10
1935379.18069827,967004.1084154276,10
1935379.075633619,967004.109677084,10
1935378.9657166824,967004.1109855198,10
1935378.6959610211,967004.1142145232,10
1935378.5612966055,967004.1158408812,10
1935378.4559188085,967004.1170922694,10
1935378.3383274828,967004.1185076952,10
1935378.0346542955,967004.1221244067,10
1935377.930499652,967004.1233868236,10
1935377.7977443528,967004.124967514,10
1935377.6732352788,967004.1264626216,10
1935377.44521238,967004.1291946814,10
1935377.2943274288,967004.1310031328,10
1935377.1554952736,967004.1326653674,10
1935376.7624993124,967004.1373540072,10
1935376.5274622052,967004.1401672816,10
1935376.4094670024,967004.1415891416,10
1935376.2519662543,967004.14348772,10
1935376.0915455737,967004.1454175526,10
1935375.912134807,967004.1475583436,10
1935375.791686948,967004.1490192692,10
1935375.64256766,967004.150814853,10
1935375.4268426532,967004.1533815316,10
1935375.2933922007,967004.1549885496,10
1935375.0376989092,967004.1580393204,10
1935374.764947901,967004.1613312868,10
1935374.5379372311,967004.1640472192,10
1935374.4168287665,967004.1655034124,10
1935374.2848649009,967004.1670562412,10
1935374.1156768105,967004.1690952168,10
1935373.9267628372,967004.1713416128,10
1935373.7251601396,967004.1737596162,10
1935373.613036305,967004.1751032048,10
1935373.4839019328,967004.176641474,10
1935373.327157352,967004.1785280068,10
1935373.1741854984,967004.1803696968,10
1935373.0639950945,967004.1816824912,10
1935372.940129584,967004.1831673414,10
1935372.813617608,967004.1846790924,10
1935372.6197178944,967004.1869896528,10
1935372.5030816128,967004.1884051196,10
1935372.2581166932,967004.1913460155,10
1935372.0770737184,967004.19349755,10
1935371.9587137152,967004.1949252144,10
1935371.8174890203,967004.1966255556,10
1935371.696950123,967004.1980726745,10
1935371.496043295,967004.2004795932,10
1935371.3224490404,967004.2025734975,10
1935371.1373113764,967004.2047902528,10
1935370.9525819484,967004.2070157592,10
1935370.8123229065,967004.2087312308,10
1935370.4673988288,967004.2128524584,10
1935370.309265833,967004.2147611032,10
1935370.182036064,967004.2162842902,10
1935370.0572702105,967004.2177834812,10
1935369.753379817,967004.2214646694,10
1935369.5954446243,967004.223370164,10
1935369.368032876,967004.2260924834,10
1935369.232083231,967004.2277240528,10
1935368.9598989289,967004.2309917312,10
1935368.79922504,967004.2329103424,10
1935368.572985797,967004.2356444926,10
1935368.4464006664,967004.237172666,10
1935368.1623700769,967004.2406137852,10
1935367.802708505,967004.2449545052,10
1935367.6790429316,967004.2464209162,10
1935367.340474197,967004.25050193,10
1935367.2128659824,967004.2520311412,10
1935367.0540447452,967004.25395075,10
1935366.9230684512,967004.2555183538,10
1935366.745498424,967004.2576603312,10
1935366.487817136,967004.2607732702,10
1935366.1878067008,967004.2643773942,10
1935366.0260213204,967004.2663137082,10
1935365.7544258807,967004.2695567468,10
1935365.5457531584,967004.2720721068,10
1935365.3048214496,967004.2749792684,10
1935365.186325841,967004.2763938355,10
1935364.9128162817,967004.279667368,10
1935364.7533901932,967004.2815660986,10
1935364.5717178388,967004.2837429064,10
1935364.4578793508,967004.2851138012,10
1935364.176745444,967004.2884935252,10
1935363.9053642456,967004.2917178944,10
1935363.7959471697,967004.2930336192,10
1935363.5385875932,967004.2961109214,10
1935363.383014077,967004.297978794,10
1935363.230155664,967004.2998186772,10
1935363.112833747,967004.3012298052,10
1935362.8682339145,967004.3041343676,10
1935362.715757512,967004.305952909,10
1935362.562647192,967004.3077815442,10
1935362.456498814,967004.3090452036,10
1935362.1662463425,967004.3125244052,10
1935362.029775029,967004.3141490242,10
1935361.921151057,967004.315452116,10
1935361.8001441043,967004.316876175,10
1935361.5206142797,967004.3202150858,10
1935361.393446464,967004.3217372802,10
1935361.287056673,967004.322989526,10
1935361.1681025529,967004.3244113954,10
1935361.015641641,967004.3262449458,10
1935360.855176272,967004.3281449722,10
1935360.5638783053,967004.331595056,10
1935360.418109457,967004.333337262,10
1935360.170063621,967004.3362967176,10
1935359.9238840083,967004.3392111864,10
1935359.8202531645,967004.3404347416,10
1935359.6019637864,967004.3430269996,10
1935359.4388388465,967004.34496939,10
1935359.311882415,967004.3464729614,10
1935359.006667929,967004.350083694,10
1935358.8454132653,967004.351996292,10
1935358.7227293025,967004.3534318052,10
1935358.6223266493,967004.3546344504,10
1935358.362436657,967004.3577215428,10
1935358.236479231,967004.3592092,10
1935358.134548986,967004.3604056668,10
1935357.7549019968,967004.3649121604,10
1935357.629112343,967004.366397143,10
1935357.498125326,967004.36794966,3
1935357.393871056,967004.3691831464,3
1935357.125082939,967004.3723814612,3
1935356.9254823008,967004.3747523084,3
1935356.7636976277,967004.376673348,3
1935356.49163938,967004.3798932412,3
1935356.2653269607,967004.382582782,3
1935356.1569830049,967004.3838661528,3
1935356.011155055,967004.385609301,3
1935355.8292060168,967004.3877752536,3
1935355.6591158984,967004.3897828208,3
1935355.5549683915,967004.391014605,3
1935355.4549181997,967004.3921963824,3
1935355.1888487549,967004.3953513886,3
1935355.068079644,967004.3968021696,3
1935354.8768738168,967004.3990698052,3
1935354.726763385,967004.4008506548,3
1935354.5033071404,967004.4035099542,3
1935354.387443219,967004.404867344,3
1935354.1358086185,967004.4078381883,3
1935353.983091512,967004.4096300472,3
1935353.8479101893,967004.4112493716,3
1935353.7076914068,967004.4129184252,3
1935353.607656224,967004.414084704,3
1935353.3534132896,967004.41708184,3
1935353.1367504024,967004.4196634432,3
1935352.84605822,967004.4230733586,3
1935352.681482188,967004.4250235996,3
1935352.5047588656,967004.4271063126,3
1935352.2721030384,967004.4298663836,3
1935352.163585347,967004.431137268,3
1935351.9782939693,967004.4333412026,3
1935351.85983124,967004.4347247332,3
1935351.6932571984,967004.436706802,3
1935351.538627863,967004.4385291178,3
1935351.3293471928,967004.441008383,3
1935351.1259347296,967004.443394175,3
1935350.9251379876,967004.4457383,3
1935350.7570861608,967004.4477286544,3
1935350.6125984776,967004.4494504489,3
1935350.4132830887,967004.4517709786,3
1935350.250100954,967004.4537142752,3
1935350.057666848,967004.455970961,3
1935349.848150949,967004.4584082064,3
1935349.58897756,967004.4614686196,3
1935349.4858614733,967004.4626839716,3
1935349.372399981,967004.4640183474,3
1935349.0827149183,967004.4674427286,3
1935348.9090033807,967004.469446954,3
1935348.713141392,967004.4717582428,3
1935348.5878874636,967004.473234687,3
1935348.3724423463,967004.4757663748,3
1935348.2657663312,967004.4770079224,3
1935348.1010451657,967004.4789452197,3
1935347.9728168491,967004.480453788,3
1935347.782897181,967004.4826551656,3
1935347.6232437363,967004.4845269958,3
1935347.449954267,967004.4865702656,3
1935347.1867691148,967004.4896640702,3
1935347.01431826,967004.4916787244,3
1935346.7599072084,967004.4856775638,3
1935346.611770096,967004.4924614178,3
1935346.4645082704,967004.495173263,3
1935346.362338378,967004.4974872216,3
1935346.255648162,967004.4990341114,3
1935346.0915223616,967004.5019535564,3
1935345.9449580868,967004.503922008,3
1935345.8228999423,967004.5053780612,3
1935345.6805551709,967004.507065721,3
1935345.4663841184,967004.5097296695,3
1935345.2159190788,967004.5132158354,3
1935345.0102982917,967004.5152401438,3
1935344.873553772,967004.5165334814,3
1935344.649505944,967004.5196446178,3
1935344.5183968488,967004.5217940503,3
1935344.2921437863,967004.528449167,3
1935344.1570495176,967004.534216698,3
1935343.909472248,967004.553782323,3
1935343.7516287884,967004.5603393868,3
1935343.543415128,967004.574853792,3
1935343.3350094887,967004.5959923078,3
1935343.2247613196,967004.609541219,3
1935343.068695005,967004.6342854887,3
1935342.94952418,967004.6589760156,3
1935342.8378372244,967004.6832422146,3
1935342.7040185584,967004.7161754014,3
1935342.559950136,967004.7549928027,3
1935342.39444593,967004.8049833236,3
1935342.2879903256,967004.8406538672,3
1935342.1539366413,967004.8875651754,3
1935342.043474465,967004.9262286696,3
1935341.9321637093,967004.9642954436,3
1935341.827826565,967005.0010306656,3
1935341.705853459,967005.0470935446,3
1935341.597738305,967005.0915931652,3
1935341.407798529,967005.1782513864,3
1935341.247993776,967005.2594561786,3
1935341.098601205,967005.3430581044,3
1935340.9340979976,967005.4451162394,3
1935340.8333104895,967005.5138627724,3
1935340.7026862693,967005.6075092244,3
1935340.5708652667,967005.703600424,3
1935340.4767224567,967005.771676648,3
1935340.3737776456,967005.8472158988,3
1935340.2714280293,967005.927078334,3
1935340.1789966512,967006.0049063128,3
1935340.067322413,967006.1063517844,3
1935339.953867121,967006.2183369264,3
1935339.879066928,967006.2977910456,3
1935339.7798265112,967006.4095497606,3
1935339.6781527756,967006.5287310804,3
1935339.6047617584,967006.6169196249,3
1935339.5177123563,967006.7242277616,3
1935339.4431016871,967006.820368792,3
1935339.373682417,967006.9148710289,3
1935339.274660802,967007.0604790468,3
1935339.18149897,967007.2112112384,3
1935339.076303349,967007.4030818816,3
1935339.0233610652,967007.5076803986,3
1935338.9458895,967007.6691621462,3
1935338.901519313,967007.7657520928,3
1935338.8486205796,967007.8850565802,3
1935338.774884192,967008.0585920002,3
1935338.7264002075,967008.1770633728,3
1935338.656240256,967008.3617854036,3
1935338.604101844,967008.5096672948,3
1935338.5602757568,967008.6408946668,3
1935338.5086569588,967008.8032003372,3
1935338.4492597736,967009.0005963788,3
1935338.4083383037,967009.1429752952,3
1935338.3747563164,967009.2634137744,3
1935338.3329779883,967009.4183237876,3
1935338.2773103572,967009.63005434,3
1935338.24047289,967009.7783713916,3
1935338.202009797,967009.9503380634,3
1935338.1656579687,967010.1408756416,3
1935338.1313995577,967010.3696950128,3
1935338.098053388,967010.6423757502,3
1935338.0731742145,967010.8686047824,3
1935338.04513524,967011.137577711,3
1935338.0309081173,967011.2850082808,3
1935338.0208991785,967011.405856946,3
1935338.012272681,967011.5399867182,3
1935338.0056875532,967011.7167927969,3
1935338.003660161,967011.8955171685,3
1935338.0035829465,967012.0249950214,3
1935338.0042405704,967012.1948587268,3
1935338.005931988,967012.4655396796,3
1935338.0067036373,967012.5886880764,3
1935338.0077608516,967012.783877802,3
1935338.0083626767,967012.9332385012,3
1935338.0086439268,967013.0471496456,3
1935338.0085478344,967013.24942884,3
1935338.0079369375,967013.372698425,3
1935338.0064156435,967013.520941124,3
1935338.0020433003,967013.7449594048,3
1935337.994298868,967013.980915728,3
1935337.9864692492,967014.2098480776,3
1935337.9780972404,967014.4588429152,3
1935337.974277644,967014.6380687694,3
1935337.973184908,967014.8838507136,3
1935337.974646485,967015.0486366668,3
1935337.9823455268,967015.3435397923,3
1935337.9895365844,967015.525382088,3
1935337.998245236,967015.7445542203,3
1935338.0022931213,967015.8571696456,3
1935338.006215128,967015.9841504826,3
1935338.0092060657,967016.11277853,3
1935338.01206528,967016.3396870336,3
1935338.013800372,967016.602335074,3
1935338.0148469687,967016.7633365524,5
1935338.0157928504,967016.8873670152,5
1935338.01698126,967017.025665491,5
1935338.0192539615,967017.2638803144,5
1935338.0205624728,967017.3939158148,5
1935338.0235397632,967017.6816323614,5
1935338.02495174,967017.8164870734,5
1935338.026480178,967017.962484351,5
1935338.027692564,967018.078104582,5
1935338.0292299923,967018.2246661828,5
1935338.031248878,967018.4177352824,5
1935338.0328795891,967018.5732658516,5
1935338.0341351773,967018.6930349924,5
1935338.0360849304,967018.8793697231,5
1935338.0372082656,967018.9870049232,5
1935338.0396636764,967019.2218452884,5
1935338.0411770777,967019.3673774988,5
1935338.0426445547,967019.5076319114,5
1935338.043982831,967019.635226,5
1935338.0470274305,967019.924055155,5
1935338.0497883884,967020.1821482374,5
1935338.0512430104,967020.316567478,5
1935338.0530187609,967020.4867108676,5
1935338.05508048,967020.6913279856,5
1935338.057641659,967020.935442238,5
1935338.059520402,967021.1127695076,5
1935338.0611850005,967021.2692301484,5
1935338.0635937613,967021.4956347552,5
1935338.0654198665,967021.6667842304,5
1935338.0685989163,967021.9647724016,5
1935338.0714789447,967022.2351293112,5
1935338.073253008,967022.40205374,5
1935338.0764595885,967022.7032070664,5
1935338.0792606797,967022.9666924628,5
1935338.082303075,967023.2529891796,5
1935338.0836715207,967023.3822380544,5
1935338.0854820544,967023.5519308434,5
1935338.087577392,967023.7495602368,5
1935338.089013442,967023.8852078728,5
1935338.0919342728,967024.1600417356,5
1935338.093320288,967024.290632848,5
1935338.0961273075,967024.5552089472,5
1935338.1000401813,967024.9244074892,5
1935338.103614432,967025.262291113,5
1935338.1051423284,967025.4060991848,5
1935338.1067865912,967025.5615227504,5
1935338.1082633848,967025.70068622,5
1935338.111302242,967025.9874788122,5
1935338.1146268912,967026.3003544012,5
1935338.116165258,967026.4452988672,5
1935338.1196428875,967026.7718489126,5
1935338.121189318,967026.9170602316,5
1935338.123016253,967027.0889801172,5
1935338.124572114,967027.2350227288,5
1935338.1280868717,967027.5653403874,5
1935338.1296326465,967027.7107500396,5
1935338.1313825585,967027.8754398688,5
1935338.132949352,967028.0221688228,5
1935338.1350495224,967028.2196226944,5
1935338.1370650376,967028.408649048,5
1935338.1395407151,967028.6411702016,5
1935338.141530616,967028.82787044,5
1935338.1428884447,967028.9554947366,5
1935338.1453070475,967029.1825170546,5
1935338.1467837405,967029.3209558752,5
1935338.1494386727,967029.570476851,5
1935338.151255183,967029.7410238778,5
1935338.15369444,967029.9705402046,5
1935338.156240807,967030.2094143088,5
1935338.157837025,967030.3596668995,5
1935338.1605264132,967030.6127877143,5
1935338.1620540607,967030.756580536,5
1935338.165507157,967031.0815901333,5
1935338.1673910967,967031.2587647656,5
1935338.170232108,967031.5261931797,5
1935338.1735804016,967031.8419898974,5
1935338.176040806,967032.074030739,5
1935338.1795672595,967032.4067586432,5
1935338.1813423943,967032.5744687392,5
1935338.1846182563,967032.8840422152,5
1935338.18692826,967033.1030493062,5
1935338.188771672,967033.277440386,5
1935338.192444505,967033.6248650008,5
1935338.19482494,967033.8490121982,5
1935338.1972937763,967034.082540355,5
1935338.1986054652,967034.206549744,5
1935338.1999817635,967034.336530778,5
1935338.2030600756,967034.6265188586,5
1935338.205551796,967034.8612442374,5
1935338.2069732845,967034.9952597296,5
1935338.2084179604,967035.1314488208,5
1935338.2114619345,967035.417844688,5
1935338.213996028,967035.655948568,5
1935338.215463612,967035.7938154382,5
1935338.216893195,967035.9285783444,5
1935338.2199593063,967036.2168427028,5
1935338.2214802008,967036.3599720048,5
1935338.225252258,967036.7143440922,5
1935338.228338105,967037.0048049848,5
1935338.2308174807,967037.2385160452,5
1935338.2330579504,967037.4490877456,5
1935338.2367210349,967037.7942241376,5
1935338.238475876,967037.9594631064,5
1935338.239736392,967038.0785838036,5
1935338.2413576867,967038.2313684748,5
1935338.244723629,967038.548751532,5
1935338.246372457,967038.7047013608,5
1935338.2476747665,967038.8276429878,5
1935338.2492016417,967038.9716265236,5
1935338.2524373624,967039.2777223048,5
1935338.255467422,967039.5642023043,5
1935338.2572487043,967039.7325377946,5
1935338.2586480875,967039.8651653602,5
1935338.2606246856,967040.0519878644,5
1935338.2619646068,967040.1787276078,5
1935338.2643269463,967040.4029361252,5
1935338.266161468,967040.576289952,5
1935338.26820462,967040.770403708,5
1935338.269489169,967040.89175138,5
1935338.2721771337,967041.1464588372,5
1935338.2735744016,967041.2791932276,5
1935338.2754802196,967041.460135721,5
1935338.276694032,967041.575366912,5
1935338.2789744132,967041.7917962372,5
1935338.280649276,967041.9510561782,5
1935338.283120425,967042.18592682,5
1935338.2846659927,967042.3329993736,5
1935338.286662056,967042.5227201852,5
1935338.2904105445,967042.8799226223,5
1935338.2930002024,967043.1267824988,5
1935338.294768347,967043.2950114092,5
1935338.295951962,967043.4081072608,5
1935338.2980454185,967043.6077733564,5
1935338.2993529048,967043.7324769594,5
1935338.3008548291,967043.8751336328,5
1935338.3032734247,967044.1052681608,5
1935338.3054596544,967044.3133921616,5
1935338.30671973,967044.4322458908,5
1935338.3082294837,967044.5763517504,5
1935338.3107680364,967044.817369439,5
1935338.3134718195,967045.0735488392,3
1935338.315614088,967045.2769976144,3
1935338.3182108596,967045.523346306,3
1935338.3215271877,967045.8378544284,3
1935338.3231299983,967045.9901969756,3
1935338.324646334,967046.1339976134,3
1935338.327548175,967046.4090758924,3
1935338.3297630488,967046.6197166594,3
1935338.331791936,967046.8119770534,3
1935338.3351047612,967047.1255469968,3
1935338.3385557723,967047.4523415832,3
1935338.3400843272,967047.5971489126,3
1935338.3431893224,967047.8902487752,3
1935338.3462342035,967048.177659156,3
1935338.3481795264,967048.3615606652,3
1935338.351304866,967048.6568951925,3
1935338.354924024,967048.999034516,3
1935338.3578989475,967049.2801377048,3
1935338.3593891289,967049.4206206074,3
1935338.361367864,967049.6078168488,3
1935338.363516466,967049.8109451544,3
1935338.364888071,967049.9348849426,3
1935338.366775866,967050.0835691724,3
1935338.368067232,967050.1936121344,3
1935338.369606696,967050.3680767198,3
1935338.37027194,967050.5563770564,3
1935338.3700782696,967050.6802197295,3
1935338.368253088,967050.8915122034,3
1935338.364805388,967051.0888180002,3
1935338.3589708365,967051.2931108632,3
1935338.3546057155,967051.412229642,3
1935338.346879711,967051.582539655,3
1935338.3340292403,967051.8077761792,3
1935338.3205014945,967051.9957610094,3
1935338.311016949,967052.1114601066,3
1935338.2902604467,967052.3304913758,3
1935338.2716009496,967052.4991982392,3
1935338.240772344,967052.7331118648,3
1935338.1993548824,967053.014594174,3
1935338.1817678723,967053.12899591,3
1935338.157415917,967053.2856039994,3
1935338.136705537,967053.4179811456,3
1935338.1142023616,967053.561836386,3
1935338.0936397684,967053.693913688,3
1935338.0736941143,967053.8230596596,3
1935338.0518693351,967053.966644744,3
1935338.0315021928,967054.1066825014,3
1935337.99666524,967054.3444358092,3
1935337.96312364,967054.559833874,3
1935337.9321377464,967054.745083757,3
1935337.9065420448,967054.888019508,3
1935337.865543448,967055.101698022,3
1935337.8385539188,967055.23231397,3
1935337.798675131,967055.413334696,3
1935337.7585502884,967055.5841760428,3
1935337.706804838,967055.787377139,3
1935337.6357624044,967056.043121742,3
1935337.5701880108,967056.2578477204,3
1935337.4908459063,967056.4946470516,3
1935337.4311679008,967056.6588508032,3
1935337.3619278849,967056.8421851804,3
1935337.32048499,967056.9496746032,3
1935337.2809729048,967057.0512368728,3
1935337.221712512,967057.2023901986,3
1935337.1206084883,967057.4586212734,3
1935337.063926671,967057.6035701477,3
1935337.011185188,967057.7372965856,3
1935336.9079401528,967057.9896104906,3
1935336.856383601,967058.1081765929,3
1935336.770012848,967058.2992744776,3
1935336.719194871,967058.4112916724,3
1935336.6436797408,967058.5751603422,3
1935336.5670788344,967058.7362315954,3
1935336.5129918416,967058.8460658748,3
1935336.4504971744,967058.9689634356,3
1935336.3808987555,967059.1005860942,3
1935336.323115676,967059.2058490892,3
1935336.25078006,967059.3329996052,3
1935336.1749123584,967059.460847132,3
1935336.084973144,967059.6046247274,3
1935336.0142831688,967059.714410728,3
1935335.92308984,967059.8539213984,3
1935335.8592523984,967059.950943494,3
1935335.7810169277,967060.0697362338,3
1935335.65594671,967060.2599325946,3
1935335.546937512,967060.420223324,3
1935335.376326444,967060.655783794,3
1935335.3105928816,967060.7415162312,3
1935335.212623759,967060.8643686216,3
1935335.1410214093,967060.9506369611,3
1935335.052215989,967061.0532971612,3
1935334.96310442,967061.1523008262,3
1935334.8313294917,967061.2958218312,3
1935334.713774689,967061.4226857488,3
1935334.598625085,967061.546826318,3
1935334.5216850685,967061.6298615276,3
1935334.3827976857,967061.7801245064,3
1935334.267770316,967061.9049954108,3
1935334.1600310605,967062.0224197768,3
1935334.0818103272,967062.1081375352,3
1935333.9666348696,967062.2354441122,3
1935333.8659519504,967062.3481106632,3
1935333.7438497609,967062.4871144128,3
1935333.6300640127,967062.6202571116,3
1935333.4588365697,967062.8190378498,3
1935333.3554216167,967062.935218634,3
1935333.2305548843,967063.0711465904,3
1935333.152496494,967063.1538868689,3
1935333.016688885,967063.2925368348,3
1935332.830572213,967063.479617014,3
1935332.740867964,967063.5715819044,3
1935332.654977508,967063.6613807344,3
1935332.5536586675,967063.7698010242,3
1935332.462958652,967063.8689291548,3
1935332.389922654,967063.9494764922,3
1935332.2773968407,967064.0719276344,3
1935332.1960983872,967064.1583733028,3
1935332.0897278371,967064.2685827214,3
1935331.988414095,967064.3706183438,3
1935331.9091242407,967064.4483590552,3
1935331.820748607,967064.5337046128,3
1935331.6873212068,967064.6580066504,3
1935331.5842476285,967064.7506040344,3
1935331.40710488,967064.9027044724,3
1935331.302357181,967064.98837184,3
1935331.1954151064,967065.0725180611,3
1935331.068256938,967065.168268025,3
1935330.9775539069,967065.2339248068,3
1935330.8276625343,967065.3372147718,3
1935330.7156660843,967065.41005299,3
1935330.6169851348,967065.47097785,3
1935330.5100884573,967065.5335515392,3
1935330.3636988492,967065.6167623836,3
1935330.2201723524,967065.7157021996,3
1935330.094981941,967065.8040140904,3
1935329.944886621,967065.8956975808,3
1935329.828230709,967065.9506538482,3
1935329.638639907,967066.0216311056,3
1935329.5081001064,967066.0461136986,3
1935329.3770626436,967066.068804024,3
1935329.2525718955,967066.093052962,3
1935329.120904778,967066.158820663,3
1935329.0249216887,967066.201395496,3
1935328.9229994556,967066.2549347464,3
1935328.81342598,967066.3129971912,3
1935328.7037846204,967066.3660796736,3
1935328.5627791448,967066.4176098302,3
1935328.4171524465,967066.471616398,3
1935328.249128994,967066.5353697106,3
1935328.1495218556,967066.570473494,3
1935328.0477893704,967066.6045584724,3
1935327.8730716668,967066.658448702,3
1935327.7164974627,967066.7015920208,3
1935327.6170049943,967066.7285702196,3
1935327.5178979065,967066.7560380982,3
1935327.3514798183,967066.803968376,3
1935327.2411975288,967066.8182501104,3
1935327.067799999,967066.848709162,3
1935326.9686042408,967066.8674978588,3
1935326.8621957272,967066.897027161,3
1935326.759954812,967066.928404695,3
1935326.6316360612,967066.964942192,3
1935326.5045857616,967067.0066464852,3
1935326.341905621,967067.071832645,3
1935326.229486709,967067.094684076,3
1935326.091808626,967067.1185404618,3
1935325.9736331035,967067.1468155198,3
1935325.843434056,967067.1778450842,3
1935325.7285471992,967067.2078603233,3
1935325.5937560173,967067.23553046,3
1935325.416082023,967067.265447396,3
1935325.285722736,967067.2840230858,3
1935325.1723633995,967067.2981173652,3
1935325.0438813523,967067.3117126232,3
1935324.855911159,967067.3275979672,3
1935324.7120507697,967067.3390124978,3
1935324.5879958689,967067.3494402918,3
1935324.4475808183,967067.3621348277,3
1935324.3175801723,967067.3747321286,3
1935324.1694825408,967067.3899823558,3
1935324.0411184805,967067.4040410344,3
1935323.8505549207,967067.4268786018,3
1935323.71163044,967067.4447974188,3
1935323.5627053229,967067.4622119046,3
1935323.4355417695,967067.469988924,3
1935323.3196981256,967067.4789662889,3
1935323.190227053,967067.492485762,3
1935322.961453459,967067.5051613156,3
1935322.817376856,967067.5128187112,3
1935322.568704548,967067.5282903048,3
1935322.420252869,967067.5395109884,3
1935322.267608848,967067.5533156726,3
1935322.1617546957,967067.5637739229,3
1935322.0474726476,967067.575251261,3
1935321.8633664895,967067.5935617632,3
1935321.6626222664,967067.6132128272,3
1935321.488106428,967067.6282965076,3
1935321.2431510775,967067.6460582982,3
1935321.0891341504,967067.6548427802,3
1935320.912632308,967067.6628107148,3
1935320.791355651,967067.6680759058,3
1935320.548903303,967067.6799166846,3
1935320.3020896327,967067.695465463,3
1935320.0838817025,967067.7093991386,3
1935319.780486496,967067.7253457442,3
1935319.4954307503,967067.7347071712,3
1935319.3631141488,967067.737432668,3
1935319.1999217228,967067.7405279286,3
1935319.0382358,967067.743622078,3
1935318.8009592928,967067.7492551752,3
1935318.5815217455,967067.7563890604,3
1935318.4099614697,967067.7628366004,3
1935318.1976676008,967067.7706957696,3
1935317.9170915675,967067.778513646,3
1935317.680515752,967067.7843186528,3
1935317.571248736,967067.7873940256,3
1935317.4073533688,967067.7923311872,3
1935317.2222605285,967067.7982620008,3
1935317.1171032228,967067.801706704,3
1935316.9175629409,967067.8083482074,3
1935316.7460520111,967067.8140626764,3
1935316.5022475368,967067.8221873024,3
1935316.363473324,967067.826792966,3
1935316.046474214,967067.8372658152,3
1935315.7829509047,967067.8460706763,3
1935315.6377669848,967067.851014908,3
1935315.3452128128,967067.8603660983,3
1935315.0159060475,967067.8686855852,3
1935314.858516013,967067.8711468368,3
1935314.540864012,967067.873674141,3
1935314.361935074,967067.8746096352,3
1935314.0256022504,967067.877137011,3
1935313.8500788095,967067.8792463554,3
1935313.5672722773,967067.8835146292,3
1935313.3350569229,967067.8874728668,3
1935313.209552145,967067.8897237144,3
1935313.021387149,967067.893140476,3
1935312.888974057,967067.8955547604,3
1935312.6900107649,967067.8991511482,3
1935312.453245848,967067.9033801814,3
1935312.2232364768,967067.9074329552,3
1935312.0813961849,967067.9099058638,3
1935311.8816982412,967067.9133537709,3
