x,y,road,event
1935422.5231739632,966984.2617297092,straight,run
1935422.2803881348,966984.2605321064,straight,run
1935422.1180721635,966984.2597460994,straight,run
1935421.8766058767,966984.2585427344,straight,run
1935421.7177375888,966984.2577475744,stop,run
1935421.6531735333,966984.257433501,straight,run
1935421.413202912,966984.2562673345,straight,run
1935421.2500404536,966984.2554948104,straight,run
1935421.011354816,966984.2543081748,straight,run
1935420.859672896,966984.2535663574,stop,run
1935420.788041159,966984.2532275636,straight,run
1935420.550839508,966984.252063057,straight,run
1935420.392345141,966984.251277198,straight,run
1935420.156497832,966984.250136883,straight,run
1935420.001112028,966984.2493625308,stop,run
1935419.9372154912,966984.2490530802,straight,run
1935419.7028971976,966984.2478884102,straight,run
1935419.5554839687,966984.2472006478,stop,run
1935419.47988477,966984.2468030006,straight,run
1935419.2470659576,966984.2456754722,straight,run
1935419.0935604512,966984.2449016764,stop,run
1935419.028447084,966984.2445811,straight,run
1935418.797069825,966984.243445861,straight,run
1935418.6457847,966984.2427129782,stop,run
1935418.5804918755,966984.2423800027,straight,run
1935418.3505294868,966984.241237481,straight,run
1935418.227370665,966984.240636298,stop,run
1935418.1551553,966984.2402915428,straight,run
1935417.941178789,966984.2392452684,straight,run
1935417.793505788,966984.2385311264,stop,run
1935417.7265118808,966984.2381947354,straight,run
1935417.4992159945,966984.2370860172,straight,run
1935417.3468589296,966984.2363396982,straight,run
1935417.1207834445,966984.2352267978,straight,run
1935416.966275121,966984.2344689758,straight,run
1935416.741396921,966984.233337006,straight,run
1935416.595482203,966984.2326253668,stop,run
1935416.5263713475,966984.2322769266,straight,run
1935416.302840353,966984.2311997762,straight,run
1935416.152153628,966984.2304421044,straight,run
1935415.929762959,966984.229362044,straight,run
1935415.7784544693,966984.2285990184,straight,run
1935415.5571774447,966984.227516472,straight,run
1935415.411395938,966984.2267874576,stop,run
1935415.3476097337,966984.226460994,straight,run
1935415.127618173,966984.2253884828,straight,run
1935414.9814858704,966984.2246650528,stop,run
1935414.917417753,966984.2243583362,straight,run
1935414.6987264263,966984.2232651144,straight,run
1935414.5507255064,966984.2225561944,straight,run
1935414.333140688,966984.221491114,straight,run
1935414.188167777,966984.2207644735,straight,run
1935413.9716429643,966984.2196825088,straight,run
1935413.827085917,966984.2189644976,straight,run
1935413.6116218504,966984.217911405,straight,run
1935413.4700475447,966984.217206904,stop,run
1935413.4092786347,966984.2169086556,straight,run
1935413.195092169,966984.21585047,straight,run
1935413.0518510933,966984.215142007,straight,run
1935412.8388125813,966984.2140807888,straight,run
1935412.698355965,966984.2133889956,stop,run
1935412.634424867,966984.2130648404,straight,run
1935412.4227216349,966984.2120281165,straight,run
1935412.287528668,966984.2113592718,stop,run
1935412.229746312,966984.2110744744,straight,run
1935412.0193476093,966984.2100474832,straight,run
1935411.882979508,966984.20935159,stop,run
1935411.820154667,966984.2090403225,straight,run
1935411.6111095808,966984.2079917692,straight,run
1935411.471038567,966984.2073243484,straight,run
1935411.263149308,966984.2062878952,straight,run
1935411.126392128,966984.2051100114,stop,run
1935411.063949876,966984.2051130236,straight,run
1935410.8576392853,966984.2066906918,straight,run
1935410.720045112,966984.2085162876,straight,run
1935410.514935576,966984.2115088756,straight,run
1935410.379789324,966984.21401251,stop,run
1935410.322048633,966984.2151458428,straight,run
1935410.118301269,966984.2196118084,straight,run
1935409.9834174416,966984.2230266132,stop,run
1935409.9244926788,966984.2245296934,straight,run
1935409.722028241,966984.2300431338,straight,run
1935409.589006031,966984.2339622368,stop,run
1935409.531301991,966984.2357204808,straight,run
1935409.3301281,966984.2422812756,straight,run
1935409.1942394688,966984.247024091,straight,run
1935408.994201491,966984.2547414936,straight,run
1935408.8611299228,966984.260110694,straight,run
1935408.662225604,966984.2686033417,straight,run
1935408.5278587684,966984.2746644316,straight,run
1935408.3301069643,966984.2840388202,straight,run
1935408.1974540104,966984.29066759,straight,run
1935408.000847828,966984.300969592,straight,run
1935407.869310368,966984.3081908266,straight,run
1935407.673841442,966984.319374811,straight,run
1935407.545388646,966984.3271418893,stop,run
1935407.4889369605,966984.3305430732,straight,run
1935407.294715805,966984.3423631836,straight,run
1935407.1672246864,966984.3504048048,stop,run
1935407.112223404,966984.3538744184,straight,run
1935406.9191225192,966984.3663479444,straight,run
1935406.7936034345,966984.3735648454,stop,run
1935406.7367677083,966984.376560238,straight,run
1935406.5446457453,966984.3864399266,straight,run
1935406.422580976,966984.3927474752,stop,run
1935406.3657812283,966984.39572704,straight,run
1935406.174912639,966984.405876622,straight,run
1935406.0498068663,966984.4125834986,stop,run
1935405.9908206484,966984.4157351926,straight,run
1935405.801206328,966984.4259715874,straight,run
1935405.675222637,966984.4327534684,stop,run
1935405.6246923627,966984.4354500938,straight,run
1935405.436295085,966984.445590826,straight,run
1935405.3122755336,966984.4522498872,stop,run
1935405.2610634607,966984.455003141,straight,run
1935405.073870117,966984.4650636676,straight,run
1935404.95171773,966984.471616707,stop,run
1935404.9025729909,966984.4742607506,straight,run
1935404.7165857344,966984.4842562992,straight,run
1935404.5975030144,966984.4906536523,stop,run
1935404.5392586675,966984.4938087832,straight,run
1935404.3545041843,966984.503738928,straight,run
1935404.2316926287,966984.510332979,stop,run
1935404.1796388344,966984.5138776896,straight,run
1935404.0086118823,966984.5267471336,straight,run
1935403.903422898,966984.5325112636,straight,run
1935403.76192775,966984.5397690644,stop,run
1935403.666415732,966984.5447535572,straight,run
1935403.529424016,966984.5520769296,stop,run
1935403.4371080748,966984.5540661272,stop,run
1935403.393321768,966984.5557399772,straight,run
1935403.235571733,966984.5638516817,straight,run
1935403.1262154195,966984.5698194962,straight,run
1935402.9622156515,966984.5788545696,straight,run
1935402.8542604672,966984.584311878,straight,run
1935402.696075858,966984.5943527434,straight,run
1935402.5925602927,966984.6016158042,stop,run
1935402.549686675,966984.6046786543,straight,run
1935402.3946293409,966984.6159054324,straight,run
1935402.2917866025,966984.6233866144,stop,run
1935402.2481103856,966984.6265842956,straight,run
1935402.0931179435,966984.638054136,straight,run
1935401.989109959,966984.6458895084,straight,run
1935401.8347373272,966984.6564036092,straight,run
1935401.726878616,966984.6570232664,straight,run
1935401.554427429,966984.6712274012,straight,run
1935401.429932858,966984.6870933176,straight,run
1935401.2365149816,966984.7033706032,straight,run
1935401.108566166,966984.7133264968,stop,run
1935401.053943919,966984.7179647742,straight,run
1935400.8726650432,966984.7444837136,straight,run
1935400.7594834545,966984.7571640196,straight,run
1935400.6044867272,966984.7709985896,stop,run
1935400.508514959,966984.7719018296,stop,run
1935400.464907894,966984.7752509672,straight,run
1935400.328555988,966984.7870646284,stop,run
1935400.234414065,966984.7960548468,straight,run
1935400.092417372,966984.810734992,stop,run
1935399.9965418784,966984.8210343204,stop,run
1935399.9541961148,966984.8256296044,straight,run
1935399.8117340505,966984.841263027,stop,run
1935399.720259434,966984.8505769012,stop,run
1935399.682591529,966984.8551739516,straight,run
1935399.5470491024,966984.880094768,stop,run
1935399.4557403463,966984.8995816684,straight,run
1935399.3224498453,966984.9295163116,stop,run
1935399.2349989223,966984.949841856,stop,run
1935399.152648161,966984.9693843892,straight,run
1935399.039259104,966984.9957372652,stop,run
1935398.953009857,966985.0100938752,stop,run
1935398.9192593785,966985.0155591356,straight,run
1935398.8022243315,966985.0386900738,stop,run
1935398.7285614065,966985.0625184248,straight,run
1935398.619855524,966985.101657402,stop,run
1935398.5446126235,966985.130331776,straight,run
1935398.4264851727,966985.1911926384,stop,run
1935398.3442366435,966985.2358294572,stop,run
1935398.306341416,966985.256204704,straight,run
1935398.1828069496,966985.3220488292,stop,run
1935398.0973883383,966985.360298168,straight,run
1935397.9673022768,966985.4179322008,stop,run
1935397.877947256,966985.4595089974,straight,run
1935397.752084736,966985.5215457274,stop,run
1935397.6700179093,966985.5641811334,stop,run
1935397.63247264,966985.584138896,straight,run
1935397.510609703,966985.6507649572,stop,run
1935397.4296961,966985.696600984,straight,run
1935397.310296952,966985.7666966512,stop,run
1935397.231754488,966985.8146154736,stop,run
1935397.198395855,966985.8343845024,straight,run
1935397.0850150727,966985.9091441327,stop,run
1935397.0116284464,966985.9622898748,straight,run
1935396.9047369608,966986.0433841182,stop,run
1935396.8347967968,966986.0980005458,stop,run
1935396.8043181107,966986.1222241824,straight,run
1935396.700991536,966986.2063585848,stop,run
1935396.634671982,966986.2622446034,stop,run
1935396.6046160853,966986.2881091372,stop,run
1935396.5053174312,966986.3759780932,stop,run
1935396.4396178888,966986.436308949,stop,run
1935396.3439685528,966986.527369277,stop,run
1935396.280228492,966986.5902776732,stop,run
1935396.188213907,966986.6844533248,stop,run
1935396.1266001733,966986.7499976336,stop,run
1935396.038140553,966986.8474271809,stop,run
1935395.983577026,966986.909624939,stop,run
1935395.953307576,966986.94482947,curve,run
1935395.86891238,966987.0461302926,stop,run
1935395.814056378,966987.1143892924,stop,run
1935395.791744045,966987.1427239788,curve,run
1935395.711234308,966987.2479141826,stop,run
1935395.657265864,966987.3211324582,curve,run
1935395.5803628813,966987.4298350852,stop,run
1935395.5289830288,966987.505498837,curve,run
1935395.4555645403,966987.6177005734,stop,run
1935395.4067076184,966987.695398938,curve,run
1935395.3368827824,966987.8111285638,stop,run
1935395.2899689293,966987.8922895716,curve,run
1935395.2239408027,966988.0116048754,stop,run
1935395.1821141776,966988.090213396,stop,run
1935395.163188892,966988.1268238385,curve,run
1935395.1007350176,966988.2501250156,stop,run
1935395.0587719288,966988.336089042,curve,run
1935394.998301456,966988.463828597,stop,run
1935394.955622551,966988.5492700716,curve,run
1935394.89232518,966988.67851922,stop,run
1935394.850462064,966988.768005762,curve,run
1935394.791088319,966988.901265728,stop,run
1935394.751610055,966988.9940553196,curve,run
1935394.695975795,966989.130779826,stop,run
1935394.660699034,966989.2213208984,stop,run
1935394.6444704616,966989.2640517622,curve,run
1935394.593005448,966989.4045238276,stop,run
1935394.559926235,966989.4991794934,stop,run
1935394.545290428,966989.5422968935,curve,run
1935394.498280112,966989.68635941,stop,run
1935394.468812243,966989.7815830448,stop,run
1935394.4551428407,966989.827187012,curve,run
1935394.4128731585,966989.9747133784,curve,run
1935394.385740028,966990.075361424,curve,run
1935394.347727726,966990.2257033368,curve,run
1935394.3245423369,966990.3281649748,curve,run
1935394.287075846,966990.4818849976,curve,run
1935394.2609136228,966990.5849432616,stop,run
1935394.2504871453,966990.6288174276,curve,run
1935394.211747494,966990.7861733736,curve,run
1935394.180675724,966990.8930017628,curve,run
1935394.135077472,966991.0513670556,curve,run
1935394.1020060573,966991.161476802,curve,run
1935394.054294988,966991.3216454296,curve,run
1935394.0216357813,966991.4330911272,curve,run
1935393.974631064,966991.5955826524,curve,run
1935393.94081746,966991.7124930844,curve,run
1935393.8936000129,966991.876833959,curve,run
1935393.8614163443,966991.9894010172,curve,run
1935393.8148619805,966992.1556230594,curve,run
1935393.7851779747,966992.264214285,stop,run
1935393.7699972533,966992.3194535276,curve,run
1935393.725117949,966992.4878762456,curve,run
1935393.6960445875,966992.6022397196,curve,run
1935393.653260584,966992.7715901834,curve,run
1935393.6296691524,966992.8867511743,curve,run
1935393.5973589728,966993.059016487,curve,run
1935393.5772642791,966993.170902792,stop,run
1935393.567769644,966993.2243122916,curve,run
1935393.537725506,966993.3986468196,curve,run
1935393.5183660144,966993.5168220882,curve,run
1935393.4911482169,966993.6933236988,curve,run
1935393.4738092383,966993.8133585124,curve,run
1935393.446158356,966993.9920028426,curve,run
1935393.4276441804,966994.1157177858,curve,run
1935393.39571726,966994.2960015864,curve,run
1935393.3736187,966994.418446364,curve,run
1935393.3415621675,966994.6004103736,curve,run
1935393.3213029013,966994.7196831428,stop,run
1935393.3113771435,966994.7793086532,curve,run
1935393.2810897848,966994.9633955602,curve,run
1935393.261580741,966995.0842735044,stop,run
1935393.2519228973,966995.1440778156,curve,run
1935393.2228410048,966995.3299762276,curve,run
1935393.203501597,966995.4593489892,curve,run
1935393.175468873,966995.6456273408,curve,run
1935393.162704386,966995.7713254982,curve,run
1935393.147528988,966995.9593670552,curve,run
1935393.138276455,966996.085619504,curve,run
1935393.1254322035,966996.2750884905,curve,run
1935393.117577351,966996.4051631588,curve,run
1935393.107496847,966996.5962815236,curve,run
1935393.102013786,966996.721177181,stop,run
1935393.0997640253,966996.7789717636,curve,run
1935393.0938652807,966996.9718694774,curve,run
1935393.091059564,966997.102687535,curve,run
1935393.0890052784,966997.2970801129,curve,run
1935393.088830646,966997.4274443534,curve,run
1935393.0877729603,966997.6241246916,curve,run
1935393.0831565023,966997.7563751332,curve,run
1935393.0754327497,966997.954778782,curve,run
1935393.070906634,966998.0902467752,curve,run
1935393.0654695048,966998.2902158628,curve,run
1935393.062470917,966998.4231117928,stop,run
